,accuracy,loss,val_accuracy,val_loss
0,0.621004581451416,0.6592974662780762,0.6349999904632568,0.6627199649810791
1,0.6922374367713928,0.5864396691322327,0.753333330154419,0.5871062278747559
2,0.7383561730384827,0.5284519791603088,0.7833333611488342,0.47686275839805603
3,0.7630137205123901,0.4869174063205719,0.8116666674613953,0.44595280289649963
4,0.8018264770507812,0.4599434733390808,0.7916666865348816,0.4996427297592163
